sample_row_id,sample_id,start_date,start_time,station_code,counter,gear_condition,trap_sample_type,habitat,debris_tubs,cone,fish_properly,flow_cfs,weather_code,temperature,turbidity,velocity,river_depth,gear,diel,sampling_weight,location_in_river,volume
2718,146_00,2000-05-24,08:41:00.000000,Gate 10,11129,N,non-intensive,NA,NA,1,Y,13734,CLR,13.4,2.2,3.2,4.5,RSTR8,,1,MC,6895872.000000001
1979,216_09,2009-08-03,09:53:00.000000,Gate 1,8551,n,non-intensive,Gates In,4.25,1,Y,12087,CLR,58.484001,3.5899999,2.694166666666666,NA,RSTR8,,1.027083333333333,EM,5881376.61
19733,9_96,1996-01-08,08:55:00.000000,Gate 9,NA,N,non-intensive,NA,NA,1,Y,6419,RAN,10.4,NA,2.1,NA,RSTR8,,1,MC,4550212.800000001
3367,339_95,1995-12-05,22:35:00.000000,Gate 11,NA,N,NA,NA,NA,1,Y,6193,CLD,NA,NA,1.7,NA,RSTR8,N2,0.344,WM,155570.4
5563,120_97,1997-04-29,10:00:00.000000,Gate 2,NA,N,non-intensive,NA,NA,1,Y,8715,CLD,12.9,15,3.8,NA,RSTR8,,1,MC,8144980.8
12189,64_09,2009-03-04,07:10:00.000000,Gate 5,9714,n,non-intensive,run,7.25,1,Y,12089,CLR,47.580002,37.900002,3.11325,NA,RSTR8,,1.139583333333333,MC,7755224.0535
12446,283_02,2002-10-10,01:20:00.000000,Gate 6,1850,n,sunrise-sunset,run,0.80000001,0.5,Y,6950,CLD,NA,NA,3.391040874524715,NA,RSTR8,N,0.4934036939313984,MC,1826278.97338403
20498,29_06,2006-01-28,11:20:00.000000,Gate 9,8530,n,non-intensive,run,7.8000002,1,Y,18692,CLD,47.799999,46.400002,NA,6.5,RSTR8,,0.948,WM,NA
10417,346_98,1998-12-11,08:05:00.000000,Gate 4,11044,N,non-intensive,NA,NA,1,Y,25123,CLD,10.9,3.2,3.6,10.5,RSTR8,,1,MC,7973143.2
12307,327_99,1999-11-22,11:56:00.000000,Gate 6,790,N,NA,NA,NA,1,Y,7988,CLD,10.4,3.2,3,11.5,RSTR8,D,0.25,MC,642060.0000000001
6396,100_02,2002-04-09,10:14:00.000000,Gate 3,0,n,non-intensive,glide,2,1,N,6645,CLD,NA,1.4,NA,4.5,RSTR8,,0.9743055555555555,,NA
5774,64_99,1999-03-04,08:57:00.000000,Gate 2,8346,N,non-intensive,NA,NA,1,Y,35966,CLR,8.6000004,4.9000001,3.1,15,RSTR8,,1,EM,6334416.000000001
17941,4_07,2007-01-03,11:20:00.000000,Gate 8,5725,n,non-intensive,run,0.2,0.5,Y,7770,CLD,NA,3.47,2.68280303030303,6,RSTR8,,0.9472222222222222,WM,5401190.76
11092,336_94,1994-12-01,15:08:00.000000,Gate 5,NA,N,non-intensive,NA,NA,1,Y,NA,CLD,10.8,1.1,NA,NA,RSTR8,,1,MC,NA
18697,134_10,2010-05-13,10:39:00.000000,Gate 8,NA,n,non-intensive,run,0.89999998,1,Y,9480,CLR,59.400002,2.24,3.160208333333333,5.3000002,RSTR8,,1.008333333333333,WM,6772806.81
17971,34_07,2007-02-02,08:04:00.000000,Gate 8,4567,n,non-intensive,run,0.1,1,Y,6017,CLR,46.5,1.54,1.98900462962963,7.5,RSTR8,,1.079861111111111,WM,4453779.166666666
4091,35_99,1999-02-03,07:45:00.000000,Gate 11,2947,N,NA,NA,NA,1,Y,8995,CLD,8.5,2.2,3,15,RSTR8,D,1,WM,2336058
3613,51_97,1997-02-19,09:12:00.000000,Gate 11,NA,N,non-intensive,NA,NA,1,Y,10155,CLR,9.5,18,3.5,NA,RSTR8,,1,WM,7423920
17729,213_05,2005-07-31,09:45:00.000000,Gate 9,4667,n,non-intensive,run,0.89999998,1,Y,12664,CLR,58.099998,1.86,2.513291666666666,NA,RSTR8,,1.024,MC,5467977.669
2308,239.2_95,1995-08-26,09:22:00.000000,Gate 10,NA,N,NA,NA,NA,1,Y,NA,CLR,14,2.9000001,2.3,NA,RSTR8,,1,MC,NA
10253,288_97,1997-10-14,18:37:00.000000,Gate 4,NA,N,NA,NA,NA,1,Y,6246,CLR,14,2.3,1.8,8,RSTR8,N,1,MC,1926957.6
8564,10_08,2008-01-09,12:46:00.000000,Gate 6,7360,n,non-intensive,run,3.9000001,0.5,Y,10633,RAN,46.099998,33.400002,3.401301518438177,NA,RSTR8,,0.8027777777777778,MC,6133771.106290672
10492,89_99,1999-03-29,08:34:00.000000,Gate 4,8647,N,non-intensive,NA,NA,1,Y,11192,CLR,9,7.5999999,3.2,5.5,RSTR8,,1,MC,6041088.000000001
3281,284_95,1995-10-10,22:43:00.000000,Gate 11,NA,N,NA,NA,NA,1,Y,9309,CLR,14.5,NA,2,NA,RSTR8,,0.136,WM,50184
4562,51_03,2003-02-19,17:25:00.000000,Gate 11,4190,n,sunrise-sunset,run,0.5,0.5,Y,17658,CLR,49.200001,3.9000001,2.459485981308411,7.5,RSTR8,N,1.078880407124682,WM,3078410.70953271
7170,176_95,1995-06-24,15:07:00.000000,Gate 3,NA,N,non-intensive,NA,NA,1,Y,15346,CLR,13.9,4,2.7,NA,RSTR8,,1,MC,4634787.600000001
11421,14_00,2000-01-13,14:40:00.000000,Gate 5,959,N,NA,NA,NA,1,Y,6516,CLD,NA,4.5,3.3,7,RSTR8,D,0.29,MC,813423.6000000001
17512,18_04,2004-01-17,10:40:00.000000,Gate 8,6990,n,non-intensive,run,0.30000001,0.5,Y,9955,CLD,49,2.5,3.400185185185185,5.5,RSTR8,,0.957,WM,6747055.466666666
12804,278_11,2011-10-04,08:41:00.000000,Gate 6,6375,n,non-intensive,run,5.1999998,1,Y,9010,CLR,52.799999,3.1199999,2.87175,NA,RSTR8,,1.00625,MC,5992078.68
6681,226_05,2005-08-13,08:50:00.000000,Gate 2,5528,n,non-intensive,run,2.5,1,Y,9963,CLR,59.700001,1.8200001,2.989807692307692,7.5,RSTR8,,1.021,MC,6328824.923076923
9391,34_11,2011-02-02,08:05:00.000000,Gate 3,6333,n,non-intensive,run,1.3,1,Y,5731,CLR,48,1.95,2.384375,NA,RSTR8,,1.065972222222222,EM,5270422.499999999
5164,188_10,2010-07-06,08:14:00.000000,Gate 11,7264,n,non-intensive,Gates In,2.2,1,Y,11350,CLR,58.200001,1.54,2.304968287526427,NA,RSTR8,,1.015277777777778,WM,4852603.636363636
20640,197_07,2007-07-15,09:15:00.000000,Gate 9,7725,n,non-intensive,Gates In,1.2,1,Y,13960,CLR,58.200001,1.4299999,2.80125,6,RSTR8,,1.052083333333333,MC,6263987.175
1924,224_08,2008-08-10,10:15:00.000000,Gate 1,6080,n,non-intensive,Gates In,2.75,1,Y,10195,CLR,NA,1.5700001,3.066280864197531,NA,RSTR8,,1.001388888888889,EM,6526247.661111112
8465,257_10,2010-09-13,08:39:00.000000,Gate 3,5753,n,non-intensive,run,4.1999998,1,Y,8165,CLR,56.700001,1.66,2.186592592592592,NA,RSTR8,,0.9930555555555556,EM,4502631.466666666
10608,283_02,2002-10-10,01:30:00.000000,Gate 4,1651,n,sunrise-sunset,run,0.60000002,0.5,Y,6950,CLD,NA,NA,2.78087044534413,NA,RSTR8,N,0.4630606860158311,EM,1405563.157894737
8766,211_08,2008-07-28,09:58:00.000000,Gate 3,6655,n,non-intensive,Gates In,2.0999999,1,Y,11174,CLR,58.869999,2.05,2.744715909090909,6,RSTR8,,1.034722222222222,MC,6036289.015909092
13978,333_10,2010-11-28,09:07:00.000000,Gate 6,7324,n,non-intensive,run,6.5999999,1,Y,7634,CLR,48.099998,1.4,3.011878272251309,NA,RSTR8,,1.045833333333333,MC,6694971.688743456
10031,332_95,1995-11-28,20:39:00.000000,Gate 4,NA,N,NA,NA,NA,1,Y,5840,CLR,NA,2,3.2,NA,RSTR8,N1,0.361,MC,307008.0000000001
19820,221_96,1996-08-07,20:40:00.000000,Gate 9,NA,N,NA,NA,NA,1,Y,13418,CLR,NA,NA,1.3,NA,RSTR8,N1,0.972,MC,335790.0000000001
5578,142_97,1997-05-21,09:07:00.000000,Gate 2,NA,N,non-intensive,NA,NA,1,Y,10145,CLD,13.5,8,3.4,NA,RSTR8,,1,MC,7256606.4
5309,101_95,1995-04-10,10:10:00.000000,Gate 2,NA,N,non-intensive,NA,NA,1,Y,30413,CLD,10.8,NA,3.7,NA,RSTR8,,1,MC,1447218
2558,168_99,1999-06-16,09:07:00.000000,Gate 10,4848,N,non-intensive,NA,NA,1,Y,10744,CLR,14.6,3.3,2.7,6.5,RSTR8,,1,MC,5654998.8
419,218.2_95,1995-08-05,10:24:00.000000,Gate 11,NA,N,NA,NA,NA,1,Y,NA,CLR,13.9,3.4000001,NA,NA,RSTR8,,1,WM,NA
1558,195_04,2004-07-12,09:01:00.000000,Gate 1,7201,n,non-intensive,run,0.60000002,1,Y,14385,CLR,57.5,2.4000001,2.845791666666666,NA,RSTR8,,0.986,EM,5819074.8
10663,315_02,2002-11-10,07:32:00.000000,Gate 4,2670,n,sunrise-sunset,run,3.5,1,Y,7980,CLD,54.799999,1.7,2.59385,NA,RSTR8,D,0.929042904290429,EM,2102886.072
550,210_95,1995-07-28,14:40:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,14126,CLR,14.4,3.4000001,2.9,NA,RSTR8,,1,EM,4772646
8966,80_09,2009-03-20,08:29:00.000000,Gate 3,2510,n,non-intensive,run,1.5,1,Y,5916,CLD,54.650002,11.8,2.284583333333333,NA,RSTR8,,1.016666666666667,EM,4816267.2
6857,350_06,2006-12-15,17:49:00.000000,Gate 2,3483,n,non-intensive,run,5.9000001,1,Y,12069,CLD,48.599998,9.3699999,2.121291666666667,NA,RSTR8,N,1,EM,2949426.963
3071,64_95,1995-03-04,09:11:00.000000,Gate 11,NA,PB,non-intensive,NA,NA,1,Y,12064,W,11.2,21,NA,NA,RSTR8,,1,WM,NA
1310,181_99,1999-06-29,06:17:00.000000,Gate 1,3040,N,NA,NA,NA,1,Y,12922,CLR,14.1,4,3,8,RSTR8,D,1,EM,3701808
18891,46_11,2011-02-14,09:18:00.000000,Gate 8,9421,n,non-intensive,run,1.2,1,Y,5437,CLD,49,3.71,3.830929487179487,6.4000001,RSTR8,,0.8979166666666667,WM,7132884.230769231
8345,87_07,2007-03-27,08:40:00.000000,Gate 3,6352,n,non-intensive,run,1,1,Y,7607,CLR,52.400002,1.27,2.09830303030303,6,RSTR8,,1.011111111111111,EM,4509370.717090909
8122,342_05,2005-12-07,10:55:00.000000,Gate 3,5102,n,non-intensive,run,1,1,Y,6762,CLR,51.099998,3.0799999,2.194013888888889,8,RSTR8,,0.972,EM,4423132
19902,290_97,1997-10-16,07:25:00.000000,Gate 9,NA,N,NA,NA,NA,1,Y,6100,CLR,15.5,2.2,3,11,RSTR8,D,1,MC,2805786
14976,331_94,1994-11-26,15:06:00.000000,Gate 7,NA,N,non-intensive,NA,NA,1,Y,NA,RAN,10.8,2.4000001,NA,NA,RSTR8,,1,MC,NA
5902,315_99,1999-11-10,20:31:00.000000,Gate 2,780,N,NA,NA,NA,1,Y,8323,CLD,12.3,2.5999999,1.8,11.5,RSTR8,N,0.24,EM,503280.0000000001
3805,128_98,1998-05-07,08:53:00.000000,Gate 11,7056,N,non-intensive,NA,NA,1,Y,14560,CLD,NA,5.1999998,2.7,9.5,RSTR8,,1,WM,5618160.000000001
5923,331_99,1999-11-26,08:28:00.000000,Gate 2,6483,N,non-intensive,NA,NA,1,Y,7439,CLD,10.8,2.8,2.2,12,RSTR8,,1,EM,4650624
19657,107_95,1995-04-16,14:32:00.000000,Gate 9,NA,PB,non-intensive,NA,NA,1,Y,26261,CLD,9.8999996,14,4.6,NA,RSTR8,,1,MC,7604352
16307,24_11,2011-01-23,09:13:00.000000,Gate 7,7132,n,non-intensive,run,1.8,1,Y,7519,CLR,49.200001,1.65,3.755896226415094,6,RSTR8,,1.061805555555555,MC,8476321.62735849
9544,315_11,2011-11-10,08:27:00.000000,Gate 3,5372,n,non-intensive,run,4,1,Y,7712,CLD,50.400002,3.6700001,2.656233595800525,NA,RSTR8,,0.9840277777777777,EM,5555491.315748031
12226,197_02,2002-07-15,08:00:00.000000,Gate 5 W,9078,n,non-intensive,run,6.0999999,0.5,Y,14762,CLR,57,1.5,NA,5.5,RSTR8,,0.9826388888888888,,NA
17648,24_05,2005-01-23,07:54:00.000000,Gate 8,7837,n,non-intensive,run,0.1,1,Y,6483,FOG,49.799999,2.97,3.719041666666666,4,RSTR8,,1.007,WM,8606606.225
6517,236_04,2004-08-22,09:16:00.000000,Gate 2,6503,n,non-intensive,run,0.30000001,1,Y,9267,CLD,57,2.3,2.544467592592592,4.5,RSTR8,,0.98,MC,5291688.540833334
13911,266_10,2010-09-22,08:58:00.000000,Gate 6,5535,n,non-intensive,run,5,1,Y,7344,CLR,57,2.02,3.145,NA,RSTR8,,0.9951388888888889,MC,6652014.66
3385,354_95,1995-12-20,12:36:00.000000,Gate 11,NA,N,NA,NA,NA,1,Y,7203,CLR,NA,NA,2.3,NA,RSTR8,D2,0.333,WM,203688
16292,10_11,2011-01-09,07:33:00.000000,Gate 7,1279,n,intensive (Storm/Mort),run,0.40000001,1,Y,13396,FOG,47.799999,2.6099999,4.507124999999999,7,RSTR8,D1,0.25,MC,1104317.739
782,256_96,1996-09-11,08:28:00.000000,Gate 10,NA,N,non-intensive,NA,NA,1,Y,9602,CLR,14.3,1,1.9,NA,RSTR8,,1,WM,4088815.2
4350,210_99,1999-07-28,08:51:00.000000,Gate 11,8339,N,non-intensive,NA,NA,1,Y,11878,CLR,13.6,3,2.9,12,RSTR8,,1,WM,6155215.2
13307,271_07,2007-09-27,12:03:00.000000,Gate 6,5601,n,non-intensive,run,4.5999999,1,Y,7630,CLR,57,1.4,2.85479458041958,NA,RSTR8,,0.9305555555555556,MC,5646326.912937063
7384,284_95,1995-10-10,22:07:00.000000,Gate 3,NA,N,NA,NA,NA,1,Y,9309,CLR,NA,NA,2.8,NA,RSTR8,,0.135,EM,74390.4
19621,343_94,1994-12-08,10:03:00.000000,Gate 9,NA,N,non-intensive,NA,NA,1,Y,NA,CLD,9.8000002,1.4,NA,NA,RSTR8,,1,WM,NA
1250,246_98,1998-09-02,19:48:00.000000,Gate 1,4719,N,NA,NA,NA,1,Y,13476,CLR,13.7,2.8,3.2,8,RSTR8,N,0.25,EM,807667.2000000002
8142,323_07,2007-11-18,08:37:00.000000,Gate 3,5508,n,non-intensive,run,14.1,1,Y,6557,RAN,57,2.9000001,2.076364942528735,NA,RSTR8,,1.070833333333333,EM,4725789.998275861
6574,298_04,2004-10-23,10:29:00.000000,Gate 2,NA,n,non-intensive,run,3.5999999,1,Y,8243,CLR,56.700001,2.4000001,2.463416666666666,NA,RSTR8,,0.923,,4714388.279999999
16853,156_02,2002-06-04,11:17:00.000000,Gate 7 E,8250,n,non-intensive,run,0.050000001,0.5,Y,10492,CLR,57.599998,1.3,3.875483558994197,8.5,RSTR8,,0.8458333333333333,,7363728.800773693
20311,202_03,2003-07-20,08:45:00.000000,Gate 9,NA,n,non-intensive,run,3.8,1,Y,14256,CLR,56.799999,1.5,2.340989583333333,9.5,RSTR8,,0.9826388888888888,MC,4889250.384375
14776,213_02,2002-07-31,20:31:00.000000,Gate 6 E,5093,n,sunrise-sunset,run,0.5,0.5,Y,12939,CLR,57.5,1.4,3.984725467289719,6.5,RSTR8,N,1.044520547945206,,3791864.754672897
4538,36_03,2003-02-04,07:46:00.000000,Gate 11,5054,n,non-intensive,run,0.40000001,0.5,Y,11621,CLR,47.900002,3.2,1.749741887905605,5.5,RSTR8,,1.004861111111111,WM,3737049.731415929
13028,70_05,2005-03-10,09:10:00.000000,Gate 6,8157,n,non-intensive,run,0.60000002,1,Y,6593,CLR,56.700001,1.7,2.648819444444444,6,RSTR8,,0.985,MC,5547803.992500001
15456,87_04,2004-03-26,08:53:00.000000,Gate 7,9495,pb,non-intensive,run,0.89999998,1,Y,9216,CLR,51.400002,2.8,3.593211805555555,4.5,RSTR8,,1.02,WM,8029017.406666666
18500,160_09,2009-06-08,10:57:00.000000,Gate 8,15789,n,non-intensive,run,2,1,Y,10175,CLR,58.077049,4.21,3.555963541666666,7,RSTR8,,0.9909722222222223,WM,7489755.3215625
18414,52_09,2009-02-20,10:19:00.000000,Gate 8,3936,n,non-intensive,run,0.5,0.5,Y,6447,CLR,49.330002,6.1199999,2.414734848484848,NA,RSTR8,,0.9576388888888889,WM,4795083.872727273
13129,22_06,2006-01-21,09:59:00.000000,Gate 6,11219,n,non-intensive,run,3.0999999,0.5,Y,20738,CLR,47.900002,11,6.200833333333333,6,RSTR8,,0.985,MC,14349819.68
5832,128_99,1999-05-07,09:05:00.000000,Gate 2,6646,N,non-intensive,NA,NA,1,Y,13238,CLR,12.9,3.3,2.8,13.5,RSTR8,,1,,5818175.999999999
10618,290_02,2002-10-16,18:28:00.000000,Gate 4,1871,n,sunrise-sunset,run,1.2,0.5,Y,7931,CLR,NA,NA,2.714957264957265,NA,RSTR8,N,0.4605263157894737,EM,1505172.307692308
1020,119_97,1997-04-28,10:00:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,8243,CLR,12.8,9,4.1,NA,RSTR8,,1,,9114300
10894,15.0_07,2007-01-14,09:14:00.000000,Gate 4,4243,n,non-intensive,run,2,1,Y,NA,CLR,NA,1.49,NA,5.5,RSTR8,,0.9923611111111111,MC,NA
2525,105_98,1998-04-14,07:11:00.000000,Gate 10,3502,N,NA,NA,NA,1,Y,13625,CLD,10.5,8.6000004,1.8,9,RSTR8,D,1,WM,1951776
1392,139_00,2000-05-17,09:22:00.000000,Gate 1,5770,N,non-intensive,NA,NA,1,Y,8939,CLR,14.5,1.7,2.4,8.5,RSTR8,,1,EM,4862591.999999999
15519,311_04,2004-11-05,08:28:00.000000,Gate 7,5434,n,non-intensive,run,1.2,1,Y,6290,CLR,55.700001,1.2,2.520810185185185,NA,RSTR8,,1.008,MC,5270711.6
4929,241_06,2006-08-28,09:05:00.000000,Gate 11,11225,n,non-intensive,Gates In,5.5,1,Y,10985,CLR,56.299999,2.9400001,4.067325581395348,NA,RSTR8,,1.025,WM,9365261.190697674
19692,269_95,1995-09-26,05:30:00.000000,Gate 9,NA,N,NA,NA,NA,1,Y,9734,CLR,14.2,2.9000001,1.9,NA,RSTR8,,1,WM,232765.2
17109,331_05,2005-11-26,10:48:00.000000,Gate 8,5013,n,non-intensive,run,0.89999998,1,Y,7006,CLD,51.700001,1.78,2.59599537037037,7.5,RSTR8,,0.927,WM,5115305.037500001
19028,326_11,2011-11-21,09:51:00.000000,Gate 8,6293,n,non-intensive,run,4.5,1,Y,8610,CLD,51.099998,2.5699999,2.937338187702265,NA,RSTR8,,1.030555555555555,WM,6433898.568932039
17298,337_98,1998-12-02,07:13:00.000000,Gate 8,1528,N,NA,NA,NA,1,Y,25651,CLD,10.7,15,3.7,9.5,RSTR8,,0.167,MC,1274968.2
6780,271_06,2006-09-27,08:45:00.000000,Gate 2,6753,n,non-intensive,run,1.8,0.5,Y,8779,CLR,55.400002,2.3699999,2.201111111111111,NA,RSTR8,,0.9944444444444445,EM,4538867.2
2590,196_99,1999-07-14,05:56:00.000000,Gate 10,7359,N,non-intensive,NA,NA,1,Y,12498,CLR,14.4,2.9000001,2.9,7,RSTR8,,1,MC,7074335.4
18796,321_10,2010-11-16,09:30:00.000000,Gate 8,8613,n,non-intensive,run,2.2,1,Y,7080,CLR,52.099998,1.86,3.496344011142061,NA,RSTR8,,0.9583333333333334,WM,7121633.189415042
7989,21_05,2005-01-20,10:11:00.000000,Gate 3,4675,n,non-intensive,run,1,1,Y,6819,FOG,49.299999,5.73,1.990868055555555,NA,RSTR8,,0.946,EM,3826946.119791666
1344,212_99,1999-07-30,08:52:00.000000,Gate 1,6029,N,non-intensive,NA,NA,1,Y,11886,CLR,13.8,3.5,2.9,9,RSTR8,,1,EM,6126191.999999999
6998,196_10,2010-07-14,08:43:00.000000,Gate 2,7025,n,non-intensive,Gates In,4.5,1,Y,12044,CLR,57.799999,1.78,3.206583333333333,6.5,RSTR8,,1.048611111111111,MC,7359801.372
1442,162_03,2003-06-10,08:56:00.000000,Gate 1,7823,n,non-intensive,run,1.6,1,Y,13862,CLR,56.799999,1.5,2.653145833333333,NA,RSTR8,,1.022916666666667,EM,5768331.70725
11661,61_03,2003-03-01,17:20:00.000000,Gate 5,5745,n,sunrise-sunset,run,1,1,Y,8689,CLR,50.299999,2.0999999,3.767977759472817,5,RSTR8,N,1.144927536231884,MC,4970497.717586491
8992,114_09,2009-04-23,11:21:00.000000,Gate 3,5304,pb,non-intensive,run,6.5,1,Y,7984,CLD,NA,7.1399999,2.7288333333333332,NA,RSTR8,,0.9263888888888889,EM,5373029.172
18972,262_11,2011-09-18,08:22:00.000000,Gate 8,6486,n,non-intensive,run,1.2,1,Y,9660,CLR,57.099998,2.95,2.564130434782609,NA,RSTR8,,1.120138888888889,WM,5955757.043478261
7770,244_99,1999-08-31,19:27:00.000000,Gate 3,3163,N,NA,NA,NA,1,Y,8707,CLD,13.6,3.5,2.3,4.5,RSTR8,N,1,MC,2275344
20651,227_07,2007-08-14,09:12:00.000000,Gate 9,9922,n,non-intensive,Gates In,3,1,Y,11559,CLR,NA,1.46,2.930666666666666,5,RSTR8,,1.019444444444444,MC,6711461.119999998
3386,354_95,1995-12-20,15:35:00.000000,Gate 11,NA,N,NA,NA,NA,1,Y,7203,CLR,10.8,3,2.3,NA,RSTR8,D3,0.311,WM,190108.8
16048,28_10,2010-01-27,14:29:00.000000,Gate 7,8730,n,non-intensive,run,1,0.5,Y,12679,CLR,47.700001,24.4,4.09018115942029,7,RSTR8,,0.775,MC,6737411.848695653
3181,210_95,1995-07-28,08:40:00.000000,Gate 11,NA,N,non-intensive,NA,NA,1,Y,14126,CLR,13.6,3.2,2.9,NA,RSTR8,,1,WM,1412532
12345,353_99,1999-12-18,08:50:00.000000,Gate 6,8743,N,non-intensive,NA,NA,1,Y,7088,CLR,10.1,1.5,3,11,RSTR8,,1,MC,6296616.000000001
1930,230_08,2008-08-16,09:25:00.000000,Gate 1,6929,n,non-intensive,Gates In,3.2,1,Y,9691,CLR,59.68,2.6199999,3.3096875,NA,RSTR8,,1.022916666666667,EM,7195750.45875
9527,296_11,2011-10-22,09:13:00.000000,Gate 3,5027,n,non-intensive,run,6.4000001,1,Y,8992,CLR,55.200001,3.8,2.273541666666667,NA,RSTR8,,0.98125,EM,4626020.7
7969,39_04,2004-02-07,08:26:00.000000,Gate 3,8627,n,non-intensive,run,1,0.5,Y,9868,CLR,47.299999,3.5,2.848621134020619,NA,RSTR8,,1.011,EM,6121846.339793814
5373,101_96,1996-04-09,20:45:00.000000,Gate 2,NA,N,NA,NA,NA,1,Y,9839,CLD,NA,NA,2.5,NA,RSTR8,N1,0.933,MC,619920
11902,286_05,2005-10-12,09:43:00.000000,Gate 5,6149,n,non-intensive,run,1.7,0.5,Y,9688,CLR,57.299999,1.6799999,2.8109375,5.5,RSTR8,,0.97,MC,5796074.41875
6819,310_06,2006-11-05,09:18:00.000000,Gate 2,4718,n,non-intensive,run,1.7,1,Y,6777,CLR,NA,3.04,2.139910714285714,NA,RSTR8,,1.029166666666667,EM,4566740.657142857
8589,293_07,2007-10-19,08:25:00.000000,Gate 3,4997,tb,non-intensive,run,26,1,N,7813,CLR,56.599998,2.7,1.971436403508772,NA,RSTR8,,1.017361111111111,EM,4384218.274671053
12445,283_02,2002-10-09,07:20:00.000000,Gate 6,3387,n,sunrise-sunset,run,1.9,0.5,Y,6950,CLR,NA,1.2,3.193379685610641,NA,RSTR8,D,1,MC,3214558.179685611
8211,70_00,2000-03-09,06:36:00.000000,Gate 6,1484,N,NA,NA,NA,1,Y,54298,CLD,9.8000002,8.5,4.9,12,RSTR8,D,0.25,MC,1309123.2
15606,115_06,2006-04-24,09:47:00.000000,Gate 7,10342,n,non-intensive,flood,2.3,1,Y,27473,CLD,NA,8.2200003,5.105868055555555,7,RSTR8,,0.976,MC,11449296.41041666
20042,245_98,1998-09-02,03:49:00.000000,Gate 9,758,N,NA,NA,NA,1,Y,13516,CLR,13.8,3.0999999,2.8,6.5,RSTR8,N,0.25,MC,701567.9999999999
20160,344_99,1999-12-09,16:46:00.000000,Gate 9,1418,N,NA,NA,NA,1,Y,8799,CLR,7.3000002,1.5,1.9,9,RSTR8,N,1,WM,2318862.6
1189,169_98,1998-06-17,09:38:00.000000,Gate 1,4262,N,non-intensive,NA,NA,1,Y,18528,CLR,13,5.0999999,2.2,8.5,RSTR8,,1,EM,4479552
540,204.2_95,1995-07-22,08:46:00.000000,Gate 1,NA,N,NA,NA,NA,1,Y,NA,CLR,13.8,3.9000001,2.7,NA,RSTR8,,1,EM,NA
6655,199_05,2005-07-17,08:50:00.000000,Gate 2,5968,n,non-intensive,run,7.6999998,1,Y,14833,CLR,58,1.86,2.663791666666667,8,RSTR8,,0.98,MC,5547708.4215
14985,336_94,1994-12-01,08:55:00.000000,Gate 7,NA,N,non-intensive,NA,NA,1,Y,NA,CLD,11.4,1.1,NA,NA,RSTR8,,1,MC,NA
1403,150_00,2000-05-28,07:50:00.000000,Gate 1,6649,N,non-intensive,NA,NA,1,Y,12439,CLR,12.9,2,2.6,10,RSTR8,,1,EM,5606733.600000001
3083,93_95,1995-04-02,08:52:00.000000,Gate 11,NA,N,non-intensive,NA,NA,1,Y,21979,CLR,11.2,18,3.9,NA,RSTR8,,1,WM,1870830
13356,323_07,2007-11-18,09:09:00.000000,Gate 6,5226,n,non-intensive,run,4,1,Y,6557,RAN,57,1.77,2.617222222222222,NA,RSTR8,,1.016666666666667,MC,5816389.039999999
3935,240_98,1998-08-27,06:25:00.000000,Gate 11,3155,N,NA,NA,NA,1,Y,13665,CLR,13.6,2.5,2.6,12,RSTR8,D,1,WM,3054729.600000001
12333,345_99,1999-12-10,07:26:00.000000,Gate 6,8932,N,non-intensive,NA,NA,1,Y,8861,CLR,10.3,1.6,2.8,12,RSTR8,,1,MC,6244660.8
9499,266_11,2011-09-22,08:37:00.000000,Gate 3,4849,n,non-intensive,run,3.3,1,Y,9517,CLR,56.700001,3.1099999,2.527561728395062,NA,RSTR8,,1,EM,5241151.999999999
20617,174_07,2007-06-22,10:13:00.000000,Gate 9,9630,n,non-intensive,Gates In,0.80000001,1,Y,12270,CLR,57.5,1.72,2.537260273972603,5.5,RSTR8,,1.009027777777778,MC,5441479.426849315
1545,182_04,2004-06-29,08:44:00.000000,Gate 1,6950,n,non-intensive,run,1.1,1,Y,14588,CLD,58.099998,2.5,2.786510416666667,NA,RSTR8,,1.014,EM,6004818.487500001
19056,363_11,2011-12-28,10:15:00.000000,Gate 8,5424,n,non-intensive,run,0.69999999,1,Y,6317,CLD,50.299999,2.1199999,2.491961852861035,8.5,RSTR8,,0.9125,WM,4715190.539509537
2033,200_10,2010-07-18,09:50:00.000000,Gate 1,6519,n,non-intensive,Gates In,3.5,1,Y,12437,CLR,57.700001,3.28,3.01,NA,RSTR8,,0.9951388888888889,EM,6366475.079999999
7749,225_99,1999-08-12,09:17:00.000000,Gate 3,6056,N,non-intensive,NA,NA,1,Y,8936,CLR,14.5,2.9000001,2.3,4.5,RSTR8,,1,MC,4703040
1382,251_99,1999-09-07,06:46:00.000000,Gate 1,2890,N,NA,NA,NA,1,Y,8211,CLR,14.2,3,3.1,7,RSTR8,D,1,EM,3376792.8
18232,118_08,2008-04-26,09:00:00.000000,Gate 8,6781,n,non-intensive,run,0.30000001,0.5,Y,7889,CLR,56.290001,2.5999999,3.9725,4.5,RSTR8,,1.083333333333333,WM,9146919.6
