sample_row_id,sample_id,start_date,start_time,station_code,counter,gear_condition,trap_sample_type,habitat,debris_tubs,cone,fish_properly,flow_cfs,weather_code,temperature,turbidity,velocity,river_depth,gear,diel,sampling_weight,location_in_river,volume
26997,222_18,2018-08-09,08:03:00.000000,Gate 6,77410,n,non-intensive,run,4.4000001,1,Y,10964,CLR,NA,2.3299999,4.450456989247312,4,RSTR8,,1.022916666666667,MC,9951284.13435484
26998,222_18,2018-08-09,08:33:00.000000,Gate 7,11453,n,non-intensive,run,4.1999998,1,Y,10964,CLR,NA,2.6800001,3.555101351351351,4.5999999,RSTR8,,1.041666666666667,MC,8094965.777027028
26999,222_18,2018-08-09,09:01:00.000000,Gate 8,39274,n,non-intensive,run,4.0999999,1,Y,10964,CLR,NA,2.3800001,3.538808539944903,4.8000002,RSTR8,,1.058333333333333,WM,7960280.861157024
27000,223_18,2018-08-10,07:52:00.000000,Gate 3,79260,n,non-intensive,run,4.0999999,1,Y,10928,CLR,NA,2.72,3.4433984375,4.0999999,RSTR8,,0.9881944444444445,EM,7232335.021406249
27001,223_18,2018-08-10,08:36:00.000000,Gate 6,87930,n,non-intensive,run,5.3000002,1,Y,10928,CLR,NA,2.5999999,4.241860465116279,4.5,RSTR8,,0.9895833333333334,MC,8921905.11627907
27002,223_18,2018-08-10,09:33:00.000000,Gate 7,21426,n,non-intensive,run,4.4000001,1,Y,10928,CLR,NA,2.73,4.293237704918033,4.6999998,RSTR8,,0.9833333333333333,MC,9228262.927868852
27003,223_18,2018-08-10,10:25:00.000000,Gate 8,49280,n,non-intensive,run,3.9000001,1,Y,10928,CLR,NA,2.48,3.674416666666666,4.9000001,RSTR8,,0.9805555555555555,WM,7471117.919999999
27004,224_18,2018-08-11,07:35:00.000000,Gate 3,87629,n,non-intensive,run,4.1999998,1,Y,10891,CLR,NA,2.3900001,3.306625,4.1999998,RSTR8,,0.9972222222222222,EM,6837571.439999999
27005,224_18,2018-08-11,08:21:00.000000,Gate 6,98497,n,non-intensive,run,4.5999999,1,Y,10891,CLR,NA,2.71,4.460166666666667,4.25,RSTR8,,0.9951388888888889,MC,9970613.38
27006,224_18,2018-08-11,09:09:00.000000,Gate 7,31673,n,non-intensive,run,5.3000002,1,Y,10891,CLR,NA,2.05,3.871,5.6999998,RSTR8,,0.9993055555555556,MC,8221864.644
27007,224_18,2018-08-11,09:57:00.000000,Gate 8,59544,n,non-intensive,run,3.8,1,Y,10891,CLR,NA,1.9,3.699791666666666,4.75,RSTR8,,1.004166666666667,WM,7896450.554999999
27008,226_18,2018-08-13,09:37:00.000000,Gate 3,95317,n,non-intensive,run,4.1999998,1,Y,10781,CLR,NA,1.9,3.312065217391304,4.0999999,RSTR8,,0.9069444444444444,EM,6228802.330434782
27009,226_18,2018-08-13,09:41:00.000000,Gate 6,8386,n,non-intensive,run,5.4000001,1,Y,10781,CLR,NA,2.29,4.54306778169014,4.4000001,RSTR8,,0.9395833333333333,MC,9330797.935695421
27010,226_18,2018-08-13,09:48:00.000000,Gate 7,41685,n,non-intensive,run,5.5,1,Y,10781,CLR,NA,2.0999999,3.394533333333333,4.4000001,RSTR8,,0.9715277777777778,MC,7208909.3384
27011,226_18,2018-08-13,09:59:00.000000,Gate 8,69634,n,non-intensive,run,4,1,Y,10781,CLR,NA,2.3800001,3.221636450381679,4.9000001,RSTR8,,0.9986111111111111,WM,6837884.706297711
27012,227_18,2018-08-14,07:23:00.000000,Gate 3,3778,n,non-intensive,run,4.1999998,1,Y,10676,CLR,NA,2.0599999,3.224477806788511,4,RSTR8,,1.016666666666667,EM,6967658.01148825
27013,227_18,2018-08-14,08:14:00.000000,Gate 6,19018,n,non-intensive,run,5.3000002,1,Y,10676,CLR,NA,2.0699999,4.361,4.5,RSTR8,,1.011111111111111,MC,9372033.216
27014,227_18,2018-08-14,09:07:00.000000,Gate 7,52067,n,non-intensive,run,5.3000002,1,Y,10676,CLR,NA,2.1500001,3.946031249999999,4.4000001,RSTR8,,1.013888888888889,MC,8503539.5025
27015,227_18,2018-08-14,09:57:00.000000,Gate 8,79718,n,non-intensive,run,4,1,Y,10676,CLR,NA,2.3,3.601499999999999,5.0999999,RSTR8,,1.004861111111111,WM,7691982.857999999
27016,228_18,2018-08-15,07:47:00.000000,Gate 3,11974,n,non-intensive,run,4,1,Y,10456,CLR,NA,1.92,3.110625,4.0999999,RSTR8,,1.029861111111111,EM,6642801.9
27017,228_18,2018-08-15,08:30:00.000000,Gate 6,29766,n,non-intensive,run,5.4000001,1,Y,10456,CLR,NA,2.1700001,4.543,4.25,RSTR8,,1.027777777777778,MC,10206485.52
27018,228_18,2018-08-15,09:27:00.000000,Gate 7,62454,n,non-intensive,run,5.3000002,1,Y,10456,CLR,NA,2.45,3.872442363112392,4.5999999,RSTR8,,1.015972222222222,MC,8158151.775216138
27019,228_18,2018-08-15,10:04:00.000000,Gate 8,90102,n,non-intensive,run,4,1,Y,10456,CLR,NA,2.6900001,3.593333333333333,4.8000002,RSTR8,,1.026388888888889,WM,7838957.28
27020,229_18,2018-08-16,08:30:00.000000,Gate 3,19359,n,non-intensive,run,3.8,1,Y,10326,CLR,NA,1.83,3.203666666666667,3.7,RSTR8,,0.9625,EM,6207514.236
27021,229_18,2018-08-16,09:10:00.000000,Gate 6,39879,n,non-intensive,run,4.9000001,1,Y,10326,CLR,NA,2.1300001,3.904833333333333,4.4000001,RSTR8,,0.9916666666666667,MC,8029586.88
27022,229_18,2018-08-16,09:50:00.000000,Gate 7,72321,n,non-intensive,run,4,1,Y,10326,CLR,NA,1.77,3.51225,4.5,RSTR8,,0.9916666666666667,MC,7222309.92
27023,229_18,2018-08-16,10:42:00.000000,Gate 8,99925,n,non-intensive,run,3.5,1,Y,10326,CLR,NA,2.5899999,3.614041666666667,5,RSTR8,,0.9840277777777777,WM,7558739.233500001
27024,230_18,2018-08-17,07:36:00.000000,Gate 3,26980,n,non-intensive,run,4,1,Y,10306,CLR,NA,1.73,3.125791666666667,3.7,RSTR8,,1.000694444444445,EM,6648296.3085
27025,230_18,2018-08-17,08:58:00.000000,Gate 6,49987,n,non-intensive,run,4.5999999,1,Y,10306,CLR,NA,2.22,4.151583333333333,4.25,RSTR8,,0.9743055555555555,MC,8841851.2105
27026,230_18,2018-08-17,09:38:00.000000,Gate 7,82300,n,non-intensive,run,4.0999999,1,Y,10306,CLR,NA,1.87,3.777083333333333,4.1999998,RSTR8,,0.99375,MC,7977789.225
27027,230_18,2018-08-17,10:19:00.000000,Gate 8,10128,n,non-intensive,run,4.3000002,1,Y,10306,CLR,NA,2.1199999,3.475791666666667,5,RSTR8,,1.008333333333333,WM,7449149.862000002
27028,231_18,2018-08-18,07:37:00.000000,Gate 3,34898,n,non-intensive,run,5.1999998,1,Y,10339,CLR,NA,2.4400001,3.348333333333333,4,RSTR8,,1.017361111111111,EM,7063644
27029,231_18,2018-08-18,08:21:00.000000,Gate 6,60587,n,non-intensive,run,6.6999998,1,Y,10339,CLR,NA,2.05,4.024495192307692,4.1999998,RSTR8,,1.020833333333333,MC,8980500.041826924
27030,231_18,2018-08-18,09:29:00.000000,Gate 7,92631,n,non-intensive,run,7,1,Y,10339,CLR,NA,2.0699999,3.472291666666666,4.25,RSTR8,,1.020833333333333,MC,7533900.675
27031,231_18,2018-08-18,10:31:00.000000,Gate 8,20487,n,non-intensive,run,4.8000002,1,Y,10339,CLR,NA,2.0999999,3.328208333333333,4.6999998,RSTR8,,1.015277777777778,WM,7181980.701000001
27032,232_18,2018-08-19,08:02:00.000000,Gate 3,42537,n,non-intensive,run,4.9000001,1,Y,10314,CLD,NA,1.95,3.341041666666666,4,RSTR8,,0.9770833333333333,EM,6769217.699999999
27033,232_18,2018-08-19,08:51:00.000000,Gate 6,70434,n,non-intensive,run,6.3000002,1,Y,10314,CLD,NA,2.4400001,4.036958333333333,4.1999998,RSTR8,,0.9645833333333333,MC,8511934.719749998
27034,232_18,2018-08-19,09:59:00.000000,Gate 7,2007,n,non-intensive,run,6.0999999,1,Y,10314,CLR,NA,1.96,3.545208333333333,4.4000001,RSTR8,,0.9430555555555555,MC,7106043.945
27035,232_18,2018-08-19,10:53:00.000000,Gate 8,29518,n,non-intensive,run,5.5,1,Y,10314,CLD,NA,2.8099999,3.153208333333333,4.8000002,RSTR8,,0.9270833333333334,WM,6213270.892500001
27036,234_18,2018-08-21,07:36:00.000000,Gate 3,58497,n,non-intensive,run,4,1,Y,10417,CLD,NA,1.9,3.453052884615385,3.7,RSTR8,,1.000694444444445,EM,7165222.857692307
27038,234_18,2018-08-21,08:29:00.000000,Gate 6,91341,n,non-intensive,run,5.3000002,1,Y,10417,CLR,NA,2.02,3.7065,4.4000001,RSTR8,,0.9909722222222223,MC,8028968.409
27039,234_18,2018-08-21,09:16:00.000000,Gate 7,22435,n,non-intensive,run,5.5,1,Y,10417,CLR,NA,1.9,3.676458333333333,4.4000001,RSTR8,,0.9930555555555556,MC,7759827.075
27040,234_18,2018-08-21,10:00:00.000000,Gate 8,49324,n,non-intensive,run,4,1,Y,10417,CLR,NA,1.9299999,3.421393442622951,5,RSTR8,,0.9958333333333333,WM,7241666.618360656
27041,233_18,2018-08-20,07:29:00.000000,Gate 3,50525,n,non-intensive,run,3.9000001,1,Y,10481,CLR,NA,2.1500001,3.528583333333333,4.0999999,RSTR8,,1.004861111111111,EM,7536249.483
27042,233_18,2018-08-20,08:00:00.000000,Gate 6,80960,n,non-intensive,run,5.0999999,1,Y,10481,CLR,NA,1.9299999,4.195916666666666,4.25,RSTR8,,1.020138888888889,MC,9356650.803499999
27043,233_18,2018-08-20,08:37:00.000000,Gate 7,12356,n,non-intensive,run,5.1999998,1,Y,10481,CLR,NA,2.1099999,3.337541666666666,4.75,RSTR8,,1.027083333333333,MC,7493188.22175
27044,233_18,2018-08-20,09:08:00.000000,Gate 8,40000,n,non-intensive,run,4.1999998,1,Y,10481,CLR,NA,1.8200001,3.698625,4.8000002,RSTR8,,1.036111111111111,WM,8145082.386
27045,235_18,2018-08-22,07:37:00.000000,Gate 3,66307,n,non-intensive,run,4,1,Y,10070,CLR,NA,2.3299999,3.1955,4,RSTR8,,0.9909722222222223,EM,6730528.266000001
27046,235_18,2018-08-22,08:16:00.000000,Gate 6,1705,n,non-intensive,run,5.4000001,1,Y,10070,CLR,NA,2.05,3.714244186046511,4.1999998,RSTR8,,0.9951388888888889,MC,8079573.09244186
27047,235_18,2018-08-22,09:06:00.000000,Gate 7,32623,n,non-intensive,run,5.5999999,1,Y,10070,CLR,NA,2.3,3.650791666666667,4.5,RSTR8,,1.002777777777778,MC,7781092.914000001
27048,235_18,2018-08-22,09:54:00.000000,Gate 8,59458,n,non-intensive,run,4.9000001,1,Y,10070,CLR,NA,2.3199999,3.311337209302325,4.75,RSTR8,,1.00625,WM,7082036.361627907
27049,236_18,2018-08-23,07:24:00.000000,Gate 3,74158,n,non-intensive,run,3.8,1,Y,9965,CLR,NA,2.03,3.168375,4,RSTR8,,1.017361111111111,EM,6851103.997500001
27050,236_18,2018-08-23,08:09:00.000000,Gate 6,12310,n,non-intensive,run,6.4000001,1,Y,9965,CLR,NA,2.1300001,4.122125,4.1999998,RSTR8,,1.022222222222222,MC,9210871.824
27051,236_18,2018-08-23,09:10:00.000000,Gate 7,43128,n,non-intensive,run,7.4000001,1,Y,9965,CLR,NA,1.9400001,3.591583333333333,4.5,RSTR8,,1.036111111111111,MC,7909356.084
27052,236_18,2018-08-23,09:54:00.000000,Gate 8,70032,n,non-intensive,run,4.5,1,Y,9965,CLR,NA,2.3699999,3.513999999999999,4.9000001,RSTR8,,1.043055555555556,WM,7790369.327999999
27053,237_18,2018-08-24,07:49:00.000000,Gate 3,81797,n,non-intensive,run,5.0999999,1,Y,10002,CLR,NA,1.72,3.233125,3.4000001,RSTR8,,0.9854166666666667,EM,6606438.3
27054,237_18,2018-08-24,08:41:00.000000,Gate 6,22600,n,non-intensive,run,5.9000001,1,Y,10002,CLR,NA,2.1199999,4.213068181818182,4.0999999,RSTR8,,0.9854166666666667,MC,8608815
27055,237_18,2018-08-24,10:02:00.000000,Gate 7,52969,n,non-intensive,run,5.5,1,Y,10002,CLR,NA,2.22,3.462447916666667,4,RSTR8,,0.9673611111111111,MC,7119028.363125
27056,237_18,2018-08-24,10:56:00.000000,Gate 8,79744,n,non-intensive,run,4.3000002,1,Y,10002,CLR,NA,2.4200001,3.536166666666666,4.5,RSTR8,,0.9597222222222223,WM,7213185.924
27057,238_18,2018-08-25,07:28:00.000000,Gate 3,89805,n,non-intensive,run,5.1999998,1,Y,9948,CLR,NA,2.3099999,3.096416938110749,3.8,RSTR8,,1.102083333333333,EM,7076179.700325732
27058,238_18,2018-08-25,08:20:00.000000,Gate 6,32747,n,non-intensive,run,7.5,1,Y,9948,CLR,NA,2.4400001,3.535347682119205,4.3000002,RSTR8,,0.9875,MC,7420242.260264901
27059,238_18,2018-08-25,09:15:00.000000,Gate 7,62801,n,non-intensive,run,6,1,Y,9948,CLR,NA,2.4300001,3.289125,3.8,RSTR8,,0.9763888888888889,MC,6825776.391000002
27060,238_18,2018-08-25,09:58:00.000000,Gate 8,89703,n,non-intensive,run,5.5999999,1,Y,9948,CLR,NA,2.3299999,3.279959016393442,4.5999999,RSTR8,,0.9736111111111111,WM,6787389.750491804
27061,239_18,2018-08-26,09:55:00.000000,Gate 3,97069,n,non-intensive,run,4.5999999,1,Y,9953,CLR,NA,1.8200001,3.139791666666667,3.5,RSTR8,,0.9618055555555556,EM,6418550.5125
27062,239_18,2018-08-26,08:02:00.000000,Gate 6,42565,n,non-intensive,run,7.5,1,Y,9953,CLR,NA,2.8,3.541628787878788,4.4000001,RSTR8,,0.9722222222222222,MC,7318421.727272728
27063,239_18,2018-08-26,08:41:00.000000,Gate 7,72422,n,non-intensive,run,7.1999998,1,Y,9953,CLR,NA,1.83,3.250333333333333,4,RSTR8,,0.9673611111111111,MC,6873070.358
27064,239_18,2018-08-26,09:20:00.000000,Gate 8,99330,n,non-intensive,run,5,1,Y,9953,CLR,NA,2.3900001,3.486672185430463,4.5999999,RSTR8,,0.9631944444444445,WM,7137957.13807947
27065,240_18,2018-08-27,12:44:00.000000,Gate 3,4866,n,non-intensive,run,3.9000001,1,Y,10013,CLR,NA,2.1300001,2.894385245901639,3.7,RSTR8,,0.8486111111111111,EM,5220521.625245902
27066,240_18,2018-08-27,07:22:00.000000,Gate 6,53024,n,non-intensive,run,6,1,Y,10013,CLR,NA,1.92,3.938666666666667,4.4499998,RSTR8,,1.020138888888889,MC,8539990.368
27067,240_18,2018-08-27,07:54:00.000000,Gate 7,82405,n,non-intensive,run,7.8000002,1,Y,10013,CLR,NA,2.1099999,3.641014492753623,4,RSTR8,,1.014583333333333,MC,7851614.728695652
27068,240_18,2018-08-27,08:27:00.000000,Gate 8,9661,n,non-intensive,run,5.6999998,1,Y,10013,CLR,NA,2.21,3.525869565217391,4.5999999,RSTR8,,1.027777777777778,WM,7702191.547826086
27069,241_18,2018-08-28,07:51:00.000000,Gate 6,63155,n,non-intensive,run,6.1999998,1,Y,9954,CLR,NA,2.23,3.614032258064516,4.4000001,RSTR8,,0.9881944444444445,MC,7806721.677096774
27070,241_18,2018-08-28,08:15:00.000000,Gate 7,91597,n,non-intensive,run,7,1,Y,9954,CLR,NA,2.6199999,3.847569444444444,4.5,RSTR8,,0.9729166666666667,MC,7956296.512499999
27071,241_18,2018-08-28,09:07:00.000000,Gate 8,19333,n,non-intensive,run,4.4000001,1,Y,9954,CLR,NA,1.91,2.990458333333333,5,RSTR8,,0.9638888888888889,WM,6126516.102
27073,242_18,2018-08-29,09:57:00.000000,Gate 3,14729,n,non-intensive,run,4.1999998,1,Y,9719,CLR,NA,2.53,2.876708333333333,4.5,RSTR8,,0.9375,EM,5732129.025
27074,242_18,2018-08-29,07:34:00.000000,Gate 6,73311,n,non-intensive,run,6,1,Y,9719,CLR,NA,2.4000001,3.665719696969696,4.3000002,RSTR8,,0.9951388888888889,MC,7753393.056818182
27075,242_18,2018-08-29,07:36:00.000000,Gate 7,1666,n,non-intensive,run,6,1,Y,9719,CLR,NA,2.3599999,3.094,3.5999999,RSTR8,,1.00625,MC,6617212.056000001
27076,242_18,2018-08-29,08:15:00.000000,Gate 8,29545,n,non-intensive,run,4.4000001,1,Y,9719,CLR,NA,2.6199999,3.276,4.5,RSTR8,,1.005555555555556,WM,7001624.448000001
27077,243_18,2018-08-30,08:27:00.000000,Gate 3,22481,n,non-intensive,run,4.0999999,1,Y,9297,CLR,NA,2.1500001,2.688315217391304,4.0999999,RSTR8,,1.008333333333333,EM,5761468.134782609
27078,243.0_18,2018-08-30,07:27:00.000000,Gate 6,80538,nr,non-intensive,run,5.5,1,N,9297,CLR,NA,3.5899999,3.707083333333333,5,RSTR8,,1.011111111111111,MC,7966729.680000001
27079,243_18,2018-08-30,07:45:00.000000,Gate 7,11394,n,non-intensive,run,5.8000002,1,Y,9297,CLR,NA,2.1800001,3.469375,4.1999998,RSTR8,,0.9902777777777778,MC,7302257.235
27080,243_18,2018-08-30,08:23:00.000000,Gate 8,39533,n,non-intensive,run,4.0999999,1,Y,9297,CLR,NA,2.23,3.083383685800604,4.5999999,RSTR8,,0.9875,WM,6471627.683383685
27081,244_18,2018-08-31,08:39:00.000000,Gate 3,30752,n,non-intensive,run,4,1,Y,9332,CLR,NA,2.6700001,2.832326388888889,4.4000001,RSTR8,,1.070138888888889,EM,6285045.55
27082,244.0_18,2018-08-31,07:43:00.000000,Gate 6,90535,n,non-intensive,run,4.1999998,1,Y,9332,CLR,NA,2.5,3.550458333333333,4.6999998,RSTR8,,1.004861111111111,MC,7398019.02
27083,244_18,2018-08-31,07:31:00.000000,Gate 7,15962,n,non-intensive,run,4.8000002,1,Y,9332,CLR,NA,2.4400001,3.188791666666666,4.6999998,RSTR8,,1.060416666666667,MC,7011770.219999999
27084,244_18,2018-08-31,08:05:00.000000,Gate 8,50339,n,non-intensive,run,5.0999999,1,Y,9332,CLR,NA,2.75,3.211833333333333,4.5,RSTR8,,1.064583333333333,WM,7267440.978
27085,245_18,2018-09-01,10:20:00.000000,Gate 3,38907,n,non-intensive,run,5.8000002,1,Y,9381,CLR,NA,2.8900001,2.721177685950413,4.1999998,RSTR8,,1.052777777777778,EM,6088950.72892562
27086,245.0_18,2018-09-01,07:50:00.000000,Gate 6,942,n,non-intensive,run,7.9000001,1,Y,9381,CLR,NA,2.6400001,4.040378787878788,4.5,RSTR8,,1.038888888888889,MC,9175409.32
27087,245_18,2018-09-01,08:58:00.000000,Gate 7,26172,n,non-intensive,run,6,1,Y,9381,CLR,NA,2.45,3.654875,3.6500001,RSTR8,,1.040277777777778,MC,8081104.059
27088,245_18,2018-09-01,09:38:00.000000,Gate 8,60853,n,non-intensive,run,5.8000002,1,Y,9381,CLR,NA,2.3099999,3.190873015873016,4.5,RSTR8,,1.047222222222222,WM,7102270.685714285
27089,246_18,2018-09-02,11:36:00.000000,Gate 3,46173,n,non-intensive,run,5.4000001,1,Y,9468,CLR,NA,2.47,2.835511882998172,4.4000001,RSTR8,,0.9520833333333333,EM,5737930.50438757
27090,246.0_18,2018-09-02,08:46:00.000000,Gate 6,11095,n,non-intensive,run,8,1,Y,9468,CLR,NA,2.48,3.545033333333333,4.5999999,RSTR8,,1.033333333333333,MC,8007464.572799998
27091,246_18,2018-09-02,09:56:00.000000,Gate 7,35273,n,non-intensive,run,5.8000002,1,Y,9468,CLR,NA,2.3,3.236941489361702,3.8499999,RSTR8,,0.9361111111111111,MC,6623636.839787235
27092,246_18,2018-09-02,10:46:00.000000,Gate 8,70989,n,non-intensive,run,5.1999998,1,Y,9468,CLR,NA,2.29,3.452826086956522,4.5,RSTR8,,1.015277777777778,WM,7450894.846956522
27093,247_18,2018-09-03,10:27:00.000000,Gate 3,54307,n,non-intensive,run,5.5,1,Y,9436,CLR,NA,2.54,2.892469135802469,4,RSTR8,,1.032638888888889,EM,6348425.968888888
27094,247.0_18,2018-09-03,09:34:00.000000,Gate 6,20882,n,non-intensive,run,6.9000001,1,Y,9436,CLR,NA,2.45,4.064083333333333,4.3000002,RSTR8,,0.975,MC,8661667.013999999
27095,247_18,2018-09-03,08:24:00.000000,Gate 7,45992,n,non-intensive,run,7.4000001,1,Y,9436,CLR,NA,2.1800001,3.742277777777777,4.1999998,RSTR8,,1.071527777777778,MC,8522917.885999998
27096,247_18,2018-09-03,11:08:00.000000,Gate 8,80969,n,non-intensive,run,5.5,1,Y,9436,CLR,NA,2.1600001,3.265833333333333,4.8000002,RSTR8,,0.9895833333333334,WM,6869027.25
27099,248_18,2018-09-04,10:07:00.000000,Gate 7,55897,n,non-intensive,run,5.5,1,Y,9441,CLR,NA,2.5899999,3.53325,4.4000001,RSTR8,,0.9902777777777778,MC,7436699.802
27100,248_18,2018-09-04,10:53:00.000000,Gate 8,91033,n,non-intensive,run,4.5,1,Y,9441,CLR,NA,2.71,3.221458333333334,4.5999999,RSTR8,,1.002777777777778,WM,6698571.6
27097,248_18,2018-09-04,11:41:00.000000,Gate 3,62203,n,non-intensive,run,4.1999998,1,Y,9441,CLR,NA,2.7,2.696166666666667,4.9000001,RSTR8,,1.009722222222222,EM,5786254.068
27101,248.0_18,2018-09-04,13:11:00.000000,Gate 6,30313,n,non-intensive,run,6,1,Y,9441,CLR,NA,2.76,3.906291666666666,4.6999998,RSTR8,,0.8090277777777778,MC,6717024.7725
27102,249_18,2018-09-05,11:55:00.000000,Gate 3,69602,n,non-intensive,run,5.8000002,1,Y,9132,CLR,NA,2.45,2.849583333333333,4,RSTR8,,0.9715277777777778,EM,5884173.015
27103,249.0_18,2018-09-05,08:36:00.000000,Gate 6,40382,n,non-intensive,run,10.8,1,Y,9132,CLD,NA,2.3,3.516333333333333,4.5,RSTR8,,1.011111111111111,MC,7771828.064
27104,249_18,2018-09-05,09:53:00.000000,Gate 7,65872,n,non-intensive,run,6.0999999,1,Y,9132,CLR,NA,2.5699999,3.544333333333333,4.25,RSTR8,,1.010416666666667,MC,7611739.38
27105,249_18,2018-09-05,10:57:00.000000,Gate 8,1602,n,non-intensive,run,4.0999999,1,Y,9132,CLR,NA,2.23,3.386833333333333,4.5999999,RSTR8,,1.049305555555555,WM,7553437.625999999
27106,250_18,2018-09-06,11:14:00.000000,Gate 3,76472,n,non-intensive,run,4.0999999,1,Y,8840,CLR,NA,2.8599999,2.7895,4,RSTR8,,0.9236111111111112,EM,5476011.66
27107,250.0_18,2018-09-06,08:52:00.000000,Gate 6,49790,n,non-intensive,run,6.1999998,1,Y,8840,CLR,NA,2.1900001,3.690645695364238,4.9000001,RSTR8,,0.9791666666666666,MC,7680824.195364239
27108,250_18,2018-09-06,10:08:00.000000,Gate 7,75693,n,non-intensive,run,4.4000001,1,Y,8840,CLR,NA,3.1900001,3.338395765472312,4.3000002,RSTR8,,1.013194444444445,MC,7189181.866612379
27109,250_18,2018-09-06,12:08:00.000000,Gate 8,11274,n,non-intensive,run,4,1,Y,8840,CLR,NA,2.74,3.484541666666666,4.5,RSTR8,,0.9597222222222223,WM,7107879.597
27110,251_18,2018-09-07,09:24:00.000000,Gate 3,84221,n,non-intensive,run,3.7,1,Y,8882,CLR,NA,2.47,2.697468354430379,4.1999998,RSTR8,,1.041666666666667,EM,5826531.64556962
27111,251.0_18,2018-09-07,08:22:00.000000,Gate 6,59454,n,non-intensive,run,5.0999999,1,Y,8882,CLR,NA,2.3399999,3.5595,4.5,RSTR8,,0.9986111111111111,MC,7554996.035999999
27112,251_18,2018-09-07,13:08:00.000000,Gate 7,84697,n,non-intensive,run,4.0999999,1,Y,8882,CLR,NA,2.28,3.614596774193549,4.25,RSTR8,,0.8493055555555555,MC,6524882.137741936
27113,251_18,2018-09-07,11:10:00.000000,Gate 8,21297,n,non-intensive,run,4,1,Y,8882,CLR,NA,2.3299999,3.434618055555556,4.5,RSTR8,,0.9993055555555556,WM,7295005.103750001
27114,252_18,2018-09-08,10:24:00.000000,Gate 3,91682,n,non-intensive,run,4.0999999,1,Y,8903,CLR,NA,2.52,2.849456521739131,4,RSTR8,,1,EM,5908633.043478262
27115,252.0_18,2018-09-08,08:20:00.000000,Gate 6,69239,n,non-intensive,run,6,1,Y,8903,CLR,NA,2.74,3.694475806451612,4.3000002,RSTR8,,1.001388888888889,MC,8087044.983387096
27116,252_18,2018-09-08,09:31:00.000000,Gate 7,94504,n,non-intensive,run,5.5,1,Y,8903,CLR,NA,2.8800001,3.460624999999999,3.5,RSTR8,,0.9958333333333333,MC,7146052.199999998
27117,252_18,2018-09-08,11:09:00.000000,Gate 8,31534,n,non-intensive,run,3.8,1,Y,8903,CLR,NA,2.73,3.279672131147541,4.5,RSTR8,,1.013888888888889,WM,7067562.255737705
27118,253_18,2018-09-09,10:24:00.000000,Gate 3,99628,n,non-intensive,run,4.0999999,1,Y,8940,CLR,NA,2.6600001,2.724458333333333,4.25,RSTR8,,1.05625,EM,5967217.62
27119,253.0_18,2018-09-09,08:22:00.000000,Gate 6,77288,n,non-intensive,run,5.5999999,1,Y,8940,CLR,NA,2.5699999,3.496022727272727,4.5,RSTR8,,1.1,MC,8406228.6
27120,253_18,2018-09-09,09:31:00.000000,Gate 7,4844,n,non-intensive,run,5.5,1,Y,8940,CLR,NA,2.97,3.282125,4.3000002,RSTR8,,1.039583333333333,MC,7075211.219999999
27121,253_18,2018-09-09,11:29:00.000000,Gate 8,41574,n,non-intensive,run,3.8,1,Y,8940,CLR,NA,2.3499999,3.199408517350157,4.5999999,RSTR8,,0.9944444444444445,WM,6762372.223343848
27122,254_18,2018-09-10,11:45:00.000000,Gate 3,7324,n,non-intensive,run,3.8,1,Y,8780,CLR,NA,2.51,2.74421875,4.5,RSTR8,,1.029861111111111,EM,6006842.375625
27123,254.0_18,2018-09-10,10:46:00.000000,Gate 6,86439,n,non-intensive,run,5.5,1,Y,8780,CLR,NA,2.46,3.783354922279793,5,RSTR8,,0.9458333333333333,MC,7605723.800518135
27124,254_18,2018-09-10,14:33:00.000000,Gate 7,13347,n,non-intensive,run,5.5999999,1,Y,8780,CLR,NA,2.0699999,2.992294117647059,4.1999998,RSTR8,,0.8291666666666667,MC,5423509.149882353
27125,254_18,2018-09-10,11:21:00.000000,Gate 8,51554,n,non-intensive,run,4,1,Y,8780,CLR,NA,2.3599999,3.33221875,4.5,RSTR8,,0.9972222222222222,WM,7062757.600500001
27126,255_18,2018-09-11,12:28:00.000000,Gate 3,14499,n,non-intensive,run,4,1,Y,8699,CLR,NA,2.5,2.902666666666666,4.3499999,RSTR8,,0.9722222222222222,EM,5998070.399999999
27127,255.0_18,2018-09-11,09:28:00.000000,Gate 6,95991,n,non-intensive,run,5.0999999,1,Y,8699,CLR,NA,1.88,3.455520833333333,4.5,RSTR8,,0.9861111111111112,MC,7448582.4875
27128,255_18,2018-09-11,10:27:00.000000,Gate 7,22076,n,non-intensive,run,5.5,1,Y,8699,CLR,NA,1.89,3.501395216400911,4.5,RSTR8,,0.9895833333333334,MC,7364484.558656036
27129,255_18,2018-09-11,11:17:00.000000,Gate 8,61323,n,non-intensive,run,4.1999998,1,Y,8699,CLR,NA,2.0599999,3.477927927927928,4.5,RSTR8,,0.9861111111111112,WM,7289458.702702702
27130,256_18,2018-09-12,11:48:00.000000,Gate 3,20796,n,non-intensive,run,3.8,1,Y,8450,CLR,NA,2.21,2.744119937694704,4.0500002,RSTR8,,0.8736111111111111,EM,5095303.853271029
27131,256.0_18,2018-09-12,09:08:00.000000,Gate 6,5457,n,non-intensive,run,7.3000002,1,Y,8450,CLR,NA,2.3900001,3.501458333333333,4.5,RSTR8,,1.022222222222222,MC,7607520.48
